"","case_id","charge_count","charge_disposition","sentence_court_name","length_of_case_in_days","age_at_incident","gender","offense_category","days_incident_arrest","sentence","convicted_chicago"
"1409",688814408160,1,"Plea Of Guilty","District 1 - Chicago",71,32,"Male","Aggravated_Battery_Police_Officer",0,"Detention","ja"
"1410",709846863660,1,"Plea Of Guilty","District 3 - Rolling Meadows",29,23,"Female","Identity_Theft",166,"Non-detention","nee"
"1411",689829463120,1,"Plea Of Guilty","District 1 - Chicago",355,20,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1412",673987302111,1,"Plea Of Guilty","District 1 - Chicago",272,33,"Male","Narcotics",27,"Non-detention","ja"
"1413",711800956249,1,"Plea Of Guilty","District 1 - Chicago",103,18,"Male","Vehicular_Hijacking",2,"Non-detention","ja"
"1414",652830635284,1,"Plea Of Guilty","District 1 - Chicago",492,29,"Male","Criminal_Damage_to_Property",0,"Detention","nee"
"1415",673727948861,1,"Plea Of Guilty","District 6 - Markham",28,54,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","nee"
"1416",655489751363,1,"Finding Guilty","District 1 - Chicago",201,47,"Male","Narcotics",0,"Non-detention","ja"
"1417",703464637280,1,"Plea Of Guilty","District 3 - Rolling Meadows",0,23,"Male","Aggravated_DUI",0,"Non-detention","nee"
"1418",692361883646,1,"Plea Of Guilty","District 5 - Bridgeview",0,62,"Male","Retail_Theft",0,"Detention","nee"
"1419",691708532068,1,"Plea Of Guilty","District 1 - Chicago",19,21,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"1420",704387279013,1,"Plea Of Guilty","District 1 - Chicago",582,35,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"1421",694797916182,2,"Plea Of Guilty","District 6 - Markham",28,24,"Male","Robbery",0,"Detention","nee"
"1422",663728688652,1,"Plea Of Guilty","District 1 - Chicago",127,37,"Male","Burglary",0,"Non-detention","ja"
"1423",685636585582,1,"Plea Of Guilty","District 1 - Chicago",559,32,"Male","Aggravated_DUI",0,"Detention","ja"
"1424",676322723473,1,"Plea Of Guilty","District 3 - Rolling Meadows",102,56,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","nee"
"1425",691694868822,1,"Plea Of Guilty","District 3 - Rolling Meadows",168,27,"Male","Narcotics",0,"Non-detention","nee"
"1426",658234821679,2,"Plea Of Guilty","District 1 - Chicago",175,22,"Male","Narcotics",0,"Non-detention","ja"
"1427",684110028378,1,"Plea Of Guilty","District 1 - Chicago",115,20,"Male","Robbery",19,"Detention","ja"
"1428",683739878625,1,"Plea Of Guilty","District 3 - Rolling Meadows",299,39,"Male","Theft",890,"Non-detention","nee"
"1429",682876113061,4,"Plea Of Guilty","District 1 - Chicago",95,35,"Male","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
"1430",670447527727,1,"Plea Of Guilty","District 6 - Markham",138,28,"Male","Burglary",0,"Detention","nee"
"1431",644843598565,1,"Plea Of Guilty","District 5 - Bridgeview",705,23,"Female","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1432",672798848139,1,"Plea Of Guilty","District 4 - Maywood",1170,43,"Male","Sex_Crimes",2,"Detention","nee"
"1433",693655917246,1,"Plea Of Guilty","District 5 - Bridgeview",23,22,"Male","Narcotics",0,"Non-detention","nee"
"1434",675855937307,1,"Plea Of Guilty","District 6 - Markham",164,29,"Male","Aggravated_Fleeing_and_Eluding",0,"Detention","nee"
"1435",699351006567,1,"Plea Of Guilty","District 1 - Chicago",149,25,"Male","Aggravated_DUI",0,"Detention","ja"
"1436",659286146347,1,"Plea Of Guilty","District 1 - Chicago",266,33,"Male","Narcotics",0,"Non-detention","ja"
"1437",697902205655,2,"Plea Of Guilty","District 1 - Chicago",36,38,"Male","Narcotics",0,"Non-detention","ja"
"1438",687907665476,2,"Plea Of Guilty","District 1 - Chicago",497,25,"Male","Narcotics",0,"Detention","ja"
"1439",700319606492,1,"Plea Of Guilty","District 1 - Chicago",117,24,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1440",701715493379,1,"Plea Of Guilty","District 2 - Skokie",7,21,"Male","Armed_Robbery",32,"Detention","ja"
"1441",694491859473,1,"Plea Of Guilty","District 1 - Chicago",97,51,"Male","Narcotics",0,"Detention","ja"
"1442",696571405502,1,"Plea Of Guilty","District 5 - Bridgeview",102,22,"Male","Escape_Failure_to_Return",8,"Detention","ja"
"1443",668856629057,1,"Plea Of Guilty","District 6 - Markham",513,29,"Female","Aggravated_Battery",0,"Detention","nee"
"1444",700737204971,1,"Plea Of Guilty","District 5 - Bridgeview",287,45,"Male","Narcotics",0,"Detention","ja"
"1445",667269208304,1,"Plea Of Guilty","District 1 - Chicago",154,22,"Male","Narcotics",0,"Detention","ja"
"1446",698217950847,1,"Plea Of Guilty","District 1 - Chicago",26,32,"Male","Domestic_Battery",0,"Non-detention","ja"
"1447",699294366202,1,"Plea Of Guilty","District 1 - Chicago",121,20,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1448",706776359668,2,"Plea Of Guilty","District 1 - Chicago",223,55,"Male","Narcotics",0,"Detention","ja"
"1449",683787575775,1,"Plea Of Guilty","District 4 - Maywood",637,22,"Male","Aggravated_Fleeing_and_Eluding",0,"Non-detention","nee"
"1450",664590466836,1,"Plea Of Guilty","District 6 - Markham",56,42,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","nee"
"1451",649691318218,1,"Verdict Guilty","District 1 - Chicago",271,42,"Male","Narcotics",0,"Detention","ja"
"1452",664044433844,1,"Plea Of Guilty","District 5 - Bridgeview",7,55,"Female","Retail_Theft",0,"Detention","ja"
"1453",674192499222,1,"Plea Of Guilty","District 1 - Chicago",513,17,"Male","Armed_Robbery",14,"Detention","ja"
"1454",682921574406,1,"Plea Of Guilty","District 3 - Rolling Meadows",28,25,"Male","Retail_Theft",13,"Non-detention","nee"
"1455",686544570379,1,"Plea Of Guilty","District 4 - Maywood",169,22,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"1456",700906629221,2,"Plea Of Guilty","District 1 - Chicago",0,19,"Male","Narcotics",0,"Detention","ja"
"1457",664545502336,1,"Plea Of Guilty","District 1 - Chicago",7,36,"Male","Aggravated_DUI",0,"Detention","ja"
"1458",662192691388,1,"Plea Of Guilty","District 1 - Chicago",32,27,"Female","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
"1459",669766104390,1,"Plea Of Guilty","District 1 - Chicago",403,51,"Male","Aggravated_DUI",0,"Detention","ja"
"1460",697330585130,1,"Plea Of Guilty","District 5 - Bridgeview",101,19,"Female","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
"1461",686438493906,1,"Plea Of Guilty","District 2 - Skokie",76,31,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1462",664254847831,1,"Plea Of Guilty","District 5 - Bridgeview",8,28,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1463",693979611962,1,"Plea Of Guilty","District 2 - Skokie",230,42,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1464",688933651033,1,"Plea Of Guilty","District 2 - Skokie",317,21,"Male","Criminal_Damage_to_Property",14,"Non-detention","ja"
"1465",658769427229,1,"Plea Of Guilty","District 5 - Bridgeview",298,29,"Male","Narcotics",0,"Non-detention","nee"
"1466",681209693904,1,"Finding Guilty","District 6 - Markham",580,22,"Male","Armed_Robbery",4,"Detention","nee"
"1467",699335604363,1,"Plea Of Guilty","District 4 - Maywood",119,40,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","nee"
"1468",669917393786,1,"Plea Of Guilty","District 1 - Chicago",216,30,"Male","Armed_Robbery",40,"Detention","ja"
"1469",687204132523,1,"Plea Of Guilty","District 1 - Chicago",217,22,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1470",671576608686,3,"Plea Of Guilty","District 1 - Chicago",195,27,"Male","Narcotics",0,"Non-detention","ja"
"1471",669682882801,1,"Plea Of Guilty","District 1 - Chicago",230,23,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1472",696460112153,1,"Plea Of Guilty","District 1 - Chicago",135,27,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1473",672201391658,1,"Plea Of Guilty","District 5 - Bridgeview",377,26,"Male","Aggravated_Fleeing_and_Eluding",0,"Detention","ja"
"1474",656288927038,1,"Plea Of Guilty","District 1 - Chicago",105,32,"Male","Narcotics",0,"Detention","ja"
"1475",697018317855,1,"Plea Of Guilty","District 1 - Chicago",35,33,"Male","Narcotics",0,"Non-detention","ja"
"1476",683505119218,1,"Plea Of Guilty","District 2 - Skokie",155,57,"Female","Retail_Theft",0,"Non-detention","ja"
"1477",667857969992,1,"Plea Of Guilty","District 1 - Chicago",0,47,"Female","Narcotics",0,"Non-detention","ja"
"1478",697198921124,1,"Plea Of Guilty","District 1 - Chicago",0,33,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"1479",670911581243,1,"Plea Of Guilty","District 5 - Bridgeview",156,27,"Male","Narcotics",69,"Detention","ja"
"1480",693761496873,1,"Plea Of Guilty","District 5 - Bridgeview",184,36,"Male","Narcotics",0,"Detention","ja"
"1481",689700034918,2,"Finding Guilty","District 1 - Chicago",347,50,"Female","Narcotics",0,"Detention","ja"
"1482",711031839715,1,"Plea Of Guilty","District 1 - Chicago",83,29,"Male","Aggravated_Battery_Police_Officer",225,"Detention","nee"
"1483",679046181018,1,"Plea Of Guilty","District 1 - Chicago",104,23,"Female","Aggravated_Battery_Police_Officer",0,"Non-detention","ja"
"1484",704883379051,2,"Plea Of Guilty","District 1 - Chicago",29,51,"Male","Narcotics",0,"Detention","ja"
"1485",661145589906,1,"Plea Of Guilty","District 1 - Chicago",203,36,"Male","Narcotics",8,"Detention","ja"
"1486",666020387627,1,"Plea Of Guilty","District 1 - Chicago",73,18,"Male","Narcotics",0,"Non-detention","ja"
"1487",708193362481,1,"Plea Of Guilty","District 1 - Chicago",106,36,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"1488",670164574325,1,"Plea Of Guilty","District 1 - Chicago",58,22,"Male","Narcotics",0,"Detention","ja"
"1489",706324975707,2,"Plea Of Guilty","District 1 - Chicago",29,33,"Female","Narcotics",31,"Non-detention","ja"
"1490",696957205882,1,"Plea Of Guilty","District 5 - Bridgeview",0,36,"Male","Retail_Theft",111,"Non-detention","nee"
"1491",659724363907,1,"Plea Of Guilty","District 1 - Chicago",35,26,"Male","Aggravated_Fleeing_and_Eluding",0,"Detention","ja"
"1492",706259143704,1,"Plea Of Guilty","District 2 - Skokie",85,51,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1493",682326353729,1,"Plea Of Guilty","District 1 - Chicago",122,35,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1494",657973977894,1,"Plea Of Guilty","District 2 - Skokie",105,34,"Male","Narcotics",71,"Detention","nee"
"1495",671750007697,1,"Plea Of Guilty","District 3 - Rolling Meadows",80,34,"Female","Retail_Theft",0,"Non-detention","nee"
"1496",693149880301,1,"Plea Of Guilty","District 3 - Rolling Meadows",88,27,"Male","Theft",177,"Non-detention","nee"
"1497",681207458100,1,"Plea Of Guilty","District 5 - Bridgeview",72,18,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","ja"
"1498",693059951301,1,"Plea Of Guilty","District 1 - Chicago",29,20,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Detention","ja"
"1499",657678354937,1,"Plea Of Guilty","District 2 - Skokie",188,27,"Male","Narcotics",0,"Non-detention","ja"
"1500",681681945367,1,"Plea Of Guilty","District 1 - Chicago",217,21,"Male","Residential_Burglary",0,"Detention","ja"
"1501",665465659842,1,"Plea Of Guilty","District 1 - Chicago",391,34,"Male","Narcotics",0,"Detention","ja"
"1502",704302566888,1,"Plea Of Guilty","District 1 - Chicago",42,44,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Non-detention","ja"
"1503",684707981704,1,"Plea Of Guilty","District 5 - Bridgeview",509,22,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1504",680880285466,1,"Finding Guilty","District 1 - Chicago",174,23,"Male","Narcotics",0,"Detention","ja"
"1505",704593718238,1,"Plea Of Guilty","District 3 - Rolling Meadows",198,40,"Female","Aggravated_DUI",0,"Non-detention","nee"
"1506",678036094511,1,"Plea Of Guilty","District 1 - Chicago",74,42,"Male","Escape_Failure_to_Return",3,"Detention","nee"
"1507",711998949103,1,"Plea Of Guilty","District 6 - Markham",76,18,"Male","Possession_of_Stolen_Motor_Vehicle",2,"Detention","nee"
"1508",701035560578,1,"Plea Of Guilty","District 1 - Chicago",55,49,"Male","Narcotics",0,"Detention","ja"
"1509",679634445861,1,"Plea Of Guilty","District 1 - Chicago",77,31,"Male","Failure_to_Register_as_a_Sex_Offender",35,"Detention","ja"
"1510",690528276043,1,"Plea Of Guilty","District 1 - Chicago",83,52,"Male","Residential_Burglary",40,"Detention","ja"
"1511",644973275190,1,"Plea Of Guilty","District 2 - Skokie",433,27,"Female","Retail_Theft",0,"Detention","ja"
"1512",670382192570,1,"Plea Of Guilty","District 2 - Skokie",152,30,"Male","Narcotics",0,"Detention","ja"
"1513",655253501420,1,"Plea Of Guilty","District 1 - Chicago",31,43,"Male","Narcotics",0,"Non-detention","ja"
"1514",661441958131,1,"Plea Of Guilty","District 1 - Chicago",341,28,"Female","Aggravated_DUI",0,"Non-detention","nee"
"1515",659904221908,1,"Plea Of Guilty","District 3 - Rolling Meadows",70,45,"Male","Burglary",17,"Detention","nee"
"1516",662355408226,2,"Plea Of Guilty","District 1 - Chicago",98,29,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1517",709580802998,1,"Plea Of Guilty","District 2 - Skokie",10,26,"Male","Narcotics",0,"Detention","nee"
"1518",664157714574,1,"Plea Of Guilty","District 1 - Chicago",0,45,"Male","Narcotics",0,"Detention","ja"
"1519",657215543534,1,"Plea Of Guilty","District 4 - Maywood",28,21,"Male","Retail_Theft",0,"Detention","nee"
"1520",676900802986,2,"Plea Of Guilty","District 2 - Skokie",373,36,"Male","Narcotics",0,"Detention","nee"
"1521",700441333592,2,"Plea Of Guilty","District 1 - Chicago",189,22,"Male","Narcotics",63,"Detention","ja"
"1522",700828127662,1,"Plea Of Guilty","District 4 - Maywood",0,25,"Female","Retail_Theft",0,"Non-detention","nee"
"1523",689606628000,1,"Plea Of Guilty","District 4 - Maywood",131,61,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","nee"
"1524",689388512911,1,"Plea Of Guilty","District 2 - Skokie",314,24,"Male","Burglary",0,"Non-detention","nee"
"1525",675942139968,1,"Plea Of Guilty","District 1 - Chicago",309,19,"Female","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","ja"
"1526",669024562770,1,"Plea Of Guilty","District 1 - Chicago",7,41,"Male","Retail_Theft",0,"Detention","ja"
"1527",644768078079,3,"Plea Of Guilty","District 1 - Chicago",399,42,"Female","Narcotics",0,"Non-detention","ja"
"1528",690167069506,1,"Plea Of Guilty","District 5 - Bridgeview",0,27,"Male","Retail_Theft",0,"Detention","ja"
"1529",706418879470,1,"Plea Of Guilty","District 1 - Chicago",180,26,"Male","Narcotics",0,"Non-detention","ja"
"1530",671448671019,1,"Plea Of Guilty","District 4 - Maywood",239,45,"Male","Burglary",16,"Detention","nee"
"1531",708867333139,1,"Plea Of Guilty","District 5 - Bridgeview",61,20,"Female","Other_Offense",0,"Non-detention","nee"
"1532",687801837426,4,"Plea Of Guilty","District 4 - Maywood",337,24,"Male","Sex_Crimes",80,"Detention","nee"
"1533",692919095657,3,"Plea Of Guilty","District 1 - Chicago",63,37,"Male","Domestic_Battery",0,"Non-detention","ja"
"1534",664346515790,1,"Plea Of Guilty","District 2 - Skokie",384,28,"Female","Fraudulent_ID",0,"Non-detention","nee"
"1535",665495718984,1,"Plea Of Guilty","District 5 - Bridgeview",1173,25,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","nee"
"1536",667159405491,1,"Plea Of Guilty","District 5 - Bridgeview",222,43,"Male","Aggravated_DUI",0,"Non-detention","nee"
"1537",683862102571,1,"Plea Of Guilty","District 5 - Bridgeview",183,40,"Female","Retail_Theft",0,"Detention","nee"
"1538",681208948636,1,"Plea Of Guilty","District 1 - Chicago",502,39,"Male","Robbery",1,"Detention","ja"
"1539",686029590219,1,"Plea Of Guilty","District 1 - Chicago",91,29,"Male","Narcotics",0,"Detention","ja"
"1540",703471593114,1,"Plea Of Guilty","District 1 - Chicago",114,27,"Male","Narcotics",0,"Non-detention","ja"
"1541",675699182613,1,"Plea Of Guilty","District 2 - Skokie",136,22,"Female","Theft",207,"Non-detention","nee"
"1542",695389162096,1,"Plea Of Guilty","District 6 - Markham",30,21,"Female","Theft",4,"Non-detention","nee"
"1543",678459655134,1,"Plea Of Guilty","District 1 - Chicago",479,25,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1544",678602001314,1,"Plea Of Guilty","District 2 - Skokie",7,38,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"1545",683375939439,1,"Finding Guilty","District 6 - Markham",773,17,"Male","Aggravated_Battery",2,"Non-detention","nee"
"1546",677732025183,1,"Plea Of Guilty","District 6 - Markham",69,18,"Male","Burglary",0,"Non-detention","nee"
"1547",671146837496,2,"Plea Of Guilty","District 1 - Chicago",457,28,"Male","Narcotics",0,"Non-detention","ja"
"1548",653841963905,1,"Plea Of Guilty","District 1 - Chicago",280,21,"Male","Narcotics",0,"Non-detention","ja"
"1549",664765107961,1,"Plea Of Guilty","District 6 - Markham",357,26,"Male","Criminal_Damage_to_Property",0,"Non-detention","nee"
"1550",670002602756,1,"Plea Of Guilty","District 5 - Bridgeview",7,42,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"1551",658264135552,1,"Plea Of Guilty","District 1 - Chicago",105,28,"Male","Narcotics",0,"Detention","ja"
"1552",698491215765,1,"Plea Of Guilty","District 1 - Chicago",5,39,"Male","Narcotics",0,"Detention","ja"
"1553",676202735331,1,"Plea Of Guilty","District 1 - Chicago",133,17,"Male","Narcotics",0,"Non-detention","ja"
"1554",665511121188,1,"Plea Of Guilty","District 5 - Bridgeview",29,50,"Male","Narcotics",0,"Detention","ja"
"1555",684924357835,3,"Plea Of Guilty","District 2 - Skokie",176,22,"Male","Aggravated_Battery",0,"Detention","ja"
"1556",683741866007,1,"Plea Of Guilty","District 1 - Chicago",0,32,"Male","Narcotics",0,"Detention","ja"
"1557",706284979660,1,"Plea Of Guilty","District 1 - Chicago",0,27,"Female","Retail_Theft",0,"Detention","ja"
"1558",666399729018,1,"Plea Of Guilty","District 1 - Chicago",80,35,"Male","Burglary",0,"Detention","ja"
"1559",667651282344,1,"Plea Of Guilty","District 4 - Maywood",18,37,"Male","Aggravated_Battery",1,"Non-detention","nee"
"1560",704462054232,1,"Plea Of Guilty","District 1 - Chicago",110,57,"Male","Narcotics",0,"Detention","ja"
"1561",700043857347,1,"Plea Of Guilty","District 1 - Chicago",173,52,"Male","Aggravated_DUI",0,"Non-detention","nee"
"1562",707601868144,1,"Plea Of Guilty","District 3 - Rolling Meadows",92,34,"Female","Identity_Theft",1699,"Non-detention","nee"
"1563",686451163461,1,"Plea Of Guilty","District 5 - Bridgeview",136,36,"Male","Aggravated_DUI",0,"Detention","ja"
"1564",655961009136,1,"Finding Guilty","District 1 - Chicago",327,32,"Male","Narcotics",0,"Non-detention","ja"
"1565",707078690037,1,"Plea Of Guilty","District 1 - Chicago",0,57,"Male","Narcotics",0,"Non-detention","ja"
"1566",695412762248,2,"Plea Of Guilty","District 1 - Chicago",36,38,"Male","Narcotics",0,"Detention","ja"
"1567",657996335932,1,"Plea Of Guilty","District 1 - Chicago",76,49,"Female","Narcotics",0,"Detention","ja"
"1568",681896085694,1,"Plea Of Guilty","District 1 - Chicago",300,27,"Male","Narcotics",0,"Detention","ja"
"1569",681857083338,1,"Plea Of Guilty","District 6 - Markham",192,29,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","nee"
"1570",711692147127,1,"Plea Of Guilty","District 1 - Chicago",42,19,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Detention","ja"
"1571",699897536404,1,"Plea Of Guilty","District 1 - Chicago",364,30,"Male","Narcotics",0,"Non-detention","ja"
"1572",656037026468,1,"Plea Of Guilty","District 5 - Bridgeview",515,35,"Male","Sex_Crimes",0,"Detention","nee"
"1573",701125986424,1,"Verdict Guilty","District 1 - Chicago",142,40,"Male","Narcotics",0,"Detention","ja"
"1574",697987414625,1,"Plea Of Guilty","District 1 - Chicago",518,36,"Male","Narcotics",0,"Detention","ja"
"1575",689252128874,1,"Plea Of Guilty","District 1 - Chicago",182,32,"Male","Narcotics",0,"Non-detention","ja"
"1576",672731774022,1,"Plea Of Guilty","District 6 - Markham",22,43,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Non-detention","nee"
"1577",669337326891,1,"Plea Of Guilty","District 1 - Chicago",135,50,"Male","Aggravated_Battery",0,"Detention","ja"
"1578",667240639699,1,"Plea Of Guilty","District 1 - Chicago",679,20,"Male","Armed_Robbery",0,"Detention","ja"
"1579",680201594778,1,"Plea Of Guilty","District 6 - Markham",136,42,"Male","Retail_Theft",0,"Detention","nee"
"1580",664955896558,1,"Finding Guilty","District 1 - Chicago",347,29,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1581",684299823285,1,"Plea Of Guilty","District 1 - Chicago",312,19,"Male","Armed_Robbery",0,"Detention","ja"
"1582",641335870704,1,"Plea Of Guilty","District 1 - Chicago",1568,52,"Male","Narcotics",36,"Detention","ja"
"1583",682136558822,2,"Plea Of Guilty","District 1 - Chicago",0,27,"Female","Narcotics",27,"Non-detention","ja"
"1584",703683994482,1,"Plea Of Guilty","District 1 - Chicago",34,26,"Male","Narcotics",0,"Non-detention","ja"
"1585",393990129830,1,"Verdict Guilty","District 6 - Markham",1573,44,"Male","PROMIS_Conversion",0,"Non-detention","nee"
"1586",689932061676,2,"Plea Of Guilty","District 1 - Chicago",18,60,"Male","Narcotics",14,"Detention","ja"
"1587",696648168102,1,"Finding Guilty","District 1 - Chicago",367,32,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1588",664669962085,4,"Plea Of Guilty","District 1 - Chicago",391,43,"Male","Aggravated_Battery_Police_Officer",1,"Non-detention","ja"
"1589",685454243354,1,"Plea Of Guilty","District 3 - Rolling Meadows",70,54,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"1590",701883178670,1,"Plea Of Guilty","District 1 - Chicago",64,30,"Male","Narcotics",0,"Detention","ja"
"1591",660788854976,1,"Plea Of Guilty","District 2 - Skokie",84,19,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1592",686814108957,1,"Plea Of Guilty","District 1 - Chicago",0,31,"Male","Failure_to_Register_as_a_Sex_Offender",0,"Non-detention","ja"
"1593",661251417956,7,"Finding Guilty","District 6 - Markham",1098,19,"Male","Aggravated_Battery_With_A_Firearm",0,"Detention","nee"
"1594",675854695194,1,"Plea Of Guilty","District 4 - Maywood",29,19,"Male","Burglary",250,"Detention","nee"
"1595",672983177747,1,"Plea Of Guilty","District 1 - Chicago",0,32,"Male","Failure_to_Register_as_a_Sex_Offender",10,"Detention","ja"
"1596",685876810287,1,"Plea Of Guilty","District 3 - Rolling Meadows",70,57,"Male","Aggravated_DUI",0,"Non-detention","nee"
"1597",663091981392,1,"Plea Of Guilty","District 4 - Maywood",17,25,"Male","Aggravated_Battery",0,"Non-detention","nee"
"1598",676509288885,1,"Plea Of Guilty","District 2 - Skokie",453,45,"Male","Narcotics",0,"Non-detention","ja"
"1599",676790254906,1,"Plea Of Guilty","District 2 - Skokie",115,19,"Female","Retail_Theft",17,"Non-detention","ja"
"1600",685917800025,1,"Plea Of Guilty","District 4 - Maywood",191,27,"Male","Retail_Theft",0,"Detention","nee"
"1601",690122353428,1,"Plea Of Guilty","District 2 - Skokie",31,59,"Male","Retail_Theft",0,"Detention","ja"
"1602",661538842965,1,"Finding Guilty","District 6 - Markham",349,23,"Female","Identity_Theft",38,"Non-detention","nee"
"1603",687813264868,1,"Plea Of Guilty","District 1 - Chicago",311,44,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"1604",687432184518,1,"Plea Of Guilty","District 5 - Bridgeview",106,19,"Male","Robbery",5,"Detention","ja"
"1605",663505853532,1,"Plea Of Guilty","District 1 - Chicago",231,57,"Male","Sex_Crimes",894,"Detention","ja"
"1606",673253461594,2,"Plea Of Guilty","District 1 - Chicago",66,27,"Female","Narcotics",0,"Non-detention","ja"
"1607",651156018180,1,"Plea Of Guilty","District 2 - Skokie",353,24,"Male","Narcotics",0,"Detention","ja"
"1608",710930980118,1,"Plea Of Guilty","District 2 - Skokie",52,32,"Male","Theft",276,"Non-detention","ja"
"1609",689432235298,1,"Plea Of Guilty","District 1 - Chicago",34,25,"Female","Escape_Failure_to_Return",0,"Detention","ja"
"1610",700867875287,1,"Plea Of Guilty","District 1 - Chicago",0,33,"Male","Retail_Theft",0,"Non-detention","ja"
"1611",676782305381,1,"Plea Of Guilty","District 1 - Chicago",120,20,"Male","Narcotics",0,"Detention","ja"
"1612",688705847460,1,"Plea Of Guilty","District 2 - Skokie",142,55,"Male","Other_Offense",0,"Non-detention","nee"
"1613",684389503863,1,"Plea Of Guilty","District 1 - Chicago",108,27,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"1614",698669086385,1,"Plea Of Guilty","District 1 - Chicago",0,28,"Male","Retail_Theft",0,"Non-detention","ja"
"1615",706094439485,1,"Plea Of Guilty","District 1 - Chicago",86,35,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"1616",690950842976,1,"Plea Of Guilty","District 5 - Bridgeview",41,35,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","nee"
"1617",656401710922,1,"Plea Of Guilty","District 1 - Chicago",78,60,"Male","Failure_to_Register_as_a_Sex_Offender",0,"Detention","ja"
"1618",702799112992,1,"Plea Of Guilty","District 2 - Skokie",436,44,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1619",669526624952,1,"Plea Of Guilty","District 5 - Bridgeview",7,24,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1620",676833480447,1,"Plea Of Guilty","District 1 - Chicago",818,37,"Male","Narcotics",0,"Detention","ja"
"1621",667239646008,1,"Plea Of Guilty","District 1 - Chicago",0,20,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1622",666229311078,1,"Plea Of Guilty","District 1 - Chicago",0,25,"Male","Robbery",0,"Non-detention","ja"
"1623",670005583827,1,"Plea Of Guilty","District 1 - Chicago",225,20,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1624",687184755556,1,"Plea Of Guilty","District 1 - Chicago",93,42,"Male","Narcotics",0,"Non-detention","ja"
"1625",678553062052,1,"Plea Of Guilty","District 1 - Chicago",42,39,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1626",707272459706,2,"Plea Of Guilty","District 1 - Chicago",90,48,"Male","Narcotics",0,"Non-detention","ja"
"1627",665529007619,1,"Plea Of Guilty","District 2 - Skokie",0,27,"Male","Narcotics",24,"Non-detention","nee"
"1628",711525207104,1,"Plea Of Guilty","District 1 - Chicago",0,23,"Female","Aggravated_Battery",0,"Non-detention","ja"
"1629",691758713444,1,"Plea Of Guilty","District 4 - Maywood",261,52,"Male","Aggravated_DUI",0,"Non-detention","nee"
